Order_ID,Customer_ID,Order_Date,Region,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount
ORD-106548,CUST-0696,2024-08-16,Alberta,Magasin,Électronique,Tablette,1,167.13,0.1
ORD-104822,CUST-0253,2024-10-12,Manitoba,En ligne,Vêtements,Jean,4,181.81,0.1
ORD-100826,CUST-0935,2024-03-18,Colombie-Britannique,Téléphone,Maison,Cafetière,5,103.94,0.1
ORD-101521,CUST-1267,2024-02-28,Alberta,Magasin,Maison,Chaise,2,29.17,0.1
ORD-102930,CUST-1255,2024-07-21,Ontario,Téléphone,Électronique,Tablette,2,221.36,0.15
ORD-104232,CUST-0594,2024-01-10,Colombie-Britannique,En ligne,Vêtements,Jean,1,175.33,0.05
ORD-100628,CUST-0973,2024-12-26,Ontario,Magasin,Maison,Mixeur,1,353.69,0.1
ORD-104430,CUST-0772,2025-10-31,Québec,Téléphone,Électronique,Casque audio,3,163.2,0.0
ORD-103853,CUST-0118,2024-06-22,Alberta,En ligne,Vêtements,T-shirt,2,277.09,0.05
ORD-100390,CUST-0702,2025-06-20,Alberta,Téléphone,Vêtements,T-shirt,3,135.45,0.0
ORD-104345,CUST-1500,2025-06-27,Colombie-Britannique,Téléphone,Maison,Cafetière,2,25.74,
ORD-107865,CUST-1028,2024-11-06,Québec,En ligne,Sports,Vélo,3,187.99,0.1
ORD-105913,CUST-0243,2025-05-28,Québec,Téléphone,Maison,Chaise,1,310.43,0.1
ORD-103990,CUST-1187,2025-07-10,Manitoba,Magasin,Électronique,Casque audio,1,379.49,0.05
ORD-100400,CUST-0659,2025-12-16,Alberta,Téléphone,Beauté,Parfum,2,38.44,0.2
ORD-104806,CUST-1401,2024-06-18,Alberta,Téléphone,Maison,Lampe,1,165.13,0.15
ORD-105135,CUST-1218,2024-05-03,Ontario,Téléphone,Beauté,Maquillage,1,13.35,0.05
ORD-106529,CUST-0087,2025-09-26,Ontario,En ligne,Électronique,Casque audio,5,722.88,0.1
ORD-103359,CUST-1061,2024-06-29,Manitoba,Magasin,Électronique,Souris,1,470.92,0.05
ORD-100046,CUST-0516,2024-01-16,Ontario,Magasin,Maison,Aspirateur,4,260.5,0.05
ORD-105657,CUST-0958,2025-10-23,Manitoba,Magasin,Maison,Chaise,2,333.58,0.0
ORD-107744,CUST-0069,2024-04-28,Alberta,Téléphone,Beauté,Parfum,1,205.83,0.1
ORD-107955,CUST-0666,2024-12-07,Alberta,Magasin,Électronique,Souris,1,159.0,0.0
ORD-103642,CUST-1098,2025-01-20,Colombie-Britannique,Téléphone,Vêtements,Jean,2,55.12,0.1
ORD-103726,CUST-1206,2024-06-17,Alberta,En ligne,Maison,Chaise,4,189.97,0.1
ORD-107395,CUST-1011,2025-04-06,Alberta,Magasin,Vêtements,Manteau,1,160.67,0.1
ORD-105208,CUST-0229,2025-01-20,Alberta,Téléphone,Beauté,Shampoing,1,132.83,0.1
ORD-105319,CUST-0001,2025-05-19,Ontario,Téléphone,Beauté,Crème,2,22.09,0.0
ORD-107832,CUST-0729,2025-09-20,Manitoba,Téléphone,Sports,Sac sport,1,178.89,0.0
ORD-102421,CUST-1170,2024-05-25,Colombie-Britannique,Magasin,Sports,Vélo,2,382.37,0.15
ORD-105604,CUST-0362,2024-02-05,Colombie-Britannique,En ligne,Électronique,Écran,4,218.14,0.05
ORD-101750,CUST-1161,2025-03-30,Québec,Téléphone,Électronique,Écran,1,446.37,0.0
ORD-107802,CUST-1393,2025-03-25,Manitoba,Téléphone,Sports,Raquette,5,627.39,0.05
ORD-107735,CUST-0369,2024-05-05,Manitoba,Magasin,Beauté,Soin visage,3,126.22,0.0
ORD-104062,CUST-1361,2024-08-01,Ontario,Téléphone,Beauté,Shampoing,5,95.67,0.0
ORD-101144,CUST-1488,2024-09-02,Manitoba,Téléphone,Électronique,Casque audio,3,514.32,0.1
ORD-100338,CUST-0802,2025-01-18,Colombie-Britannique,En ligne,Électronique,Souris,2,125.31,0.05
ORD-100215,CUST-1196,2025-09-05,Québec,Téléphone,Vêtements,Manteau,2,69.24,0.0
ORD-103663,CUST-0109,2025-10-13,Manitoba,Magasin,Beauté,Shampoing,2,214.39,0.1
ORD-101341,CUST-0075,2025-12-14,Alberta,Téléphone,Beauté,Crème,1,189.91,0.0
ORD-107388,CUST-0397,2025-08-15,Québec,Magasin,Beauté,Soin visage,1,245.52,0.1
ORD-107813,CUST-0233,2024-10-14,Ontario,En ligne,Maison,Lampe,2,392.02,0.0
ORD-103894,CUST-0132,2024-12-28,Alberta,En ligne,Électronique,Casque audio,3,251.18,0.0
ORD-103640,CUST-0565,2024-10-28,Manitoba,En ligne,Sports,Raquette,1,613.78,0.05
ORD-100329,CUST-0246,2025-10-22,Alberta,Téléphone,Sports,Raquette,2,257.12,0.05
ORD-106357,CUST-0766,2025-02-14,Ontario,En ligne,Sports,Sac sport,2,208.81,0.05
ORD-103004,CUST-0464,2025-11-05,Alberta,En ligne,Vêtements,Veste,1,64.99,0.1
ORD-107712,CUST-0860,2024-04-29,Québec,Magasin,Beauté,Crème,2,184.66,0.05
ORD-103115,CUST-1297,2024-08-28,Colombie-Britannique,Téléphone,Sports,Sac sport,2,632.78,0.0
ORD-107805,CUST-0549,2025-11-23,Ontario,En ligne,Beauté,Crème,1,76.9,0.1
ORD-102322,CUST-1105,2025-05-29,Colombie-Britannique,Magasin,Sports,Ballon,1,524.63,0.05
ORD-104197,CUST-0004,2024-11-15,Québec,En ligne,Vêtements,Jean,1,215.54,0.0
ORD-103549,CUST-0035,2025-02-10,Ontario,En ligne,Électronique,Casque audio,4,819.12,0.0
ORD-101458,CUST-0079,2024-10-01,Ontario,Magasin,Beauté,Soin visage,2,180.09,0.0
ORD-100171,CUST-1190,2024-03-30,Ontario,En ligne,Beauté,Shampoing,3,95.87,0.0
ORD-104203,CUST-0720,2025-11-21,Ontario,En ligne,Sports,Tapis yoga,1,354.77,0.0
ORD-106765,CUST-1081,2025-01-11,Colombie-Britannique,En ligne,Vêtements,Veste,2,108.63,0.15
ORD-103569,CUST-0314,2025-05-04,Colombie-Britannique,Magasin,Vêtements,Jean,3,123.57,0.0
ORD-104226,CUST-0511,2025-05-16,Alberta,En ligne,Vêtements,Manteau,2,217.22,0.0
ORD-105158,CUST-0893,2024-06-04,Manitoba,Magasin,Sports,Ballon,3,293.07,0.0
ORD-106590,CUST-0160,2025-04-14,Québec,Magasin,Vêtements,Veste,2,240.89,0.1
ORD-106185,CUST-0677,2025-05-26,Colombie-Britannique,Magasin,Maison,Lampe,2,250.9,0.0
ORD-107807,CUST-0350,2025-06-02,Québec,En ligne,Vêtements,Jean,1,20.68,0.15
ORD-100938,CUST-1367,2024-05-12,Manitoba,Magasin,Vêtements,T-shirt,4,252.96,0.15
ORD-100060,CUST-0173,2025-10-14,Ontario,En ligne,Vêtements,Veste,1,109.12,0.05
ORD-101240,CUST-0409,2024-12-27,Alberta,Téléphone,Sports,Sac sport,2,322.13,0.0
ORD-105760,CUST-0664,2024-09-19,Ontario,Magasin,Beauté,Shampoing,1,79.47,0.0
ORD-105136,CUST-0264,2024-08-28,Manitoba,En ligne,Maison,Mixeur,1,24.42,0.1
ORD-106750,CUST-1038,2025-03-08,Québec,Téléphone,Beauté,Parfum,4,219.14,0.05
ORD-102120,CUST-1439,2024-08-06,Québec,Magasin,Vêtements,T-shirt,1,211.29,0.15
ORD-101524,CUST-1054,2024-01-09,Manitoba,Magasin,Vêtements,Veste,1,286.21,0.15
ORD-100153,CUST-0535,2025-03-01,Ontario,Téléphone,Vêtements,Manteau,4,263.48,0.0
ORD-106344,CUST-0420,2025-06-20,Québec,Magasin,Beauté,Parfum,3,97.41,0.05
ORD-100481,CUST-0187,2024-12-10,Manitoba,Magasin,Électronique,Clavier,3,141.6,0.1
ORD-106122,CUST-0209,2025-06-20,Québec,Magasin,Vêtements,Manteau,2,128.01,0.05
ORD-104460,CUST-0284,2024-06-30,Colombie-Britannique,Téléphone,Électronique,Écran,1,457.39,0.1
ORD-103920,CUST-1074,2025-04-19,Colombie-Britannique,Magasin,Vêtements,Jean,3,165.62,0.0
ORD-101762,CUST-1170,2024-05-31,Colombie-Britannique,Téléphone,Maison,Lampe,2,193.66,0.0
ORD-100750,CUST-0210,2024-05-05,Colombie-Britannique,Magasin,Électronique,Casque audio,3,543.94,0.0
ORD-101785,CUST-1136,2024-06-23,Colombie-Britannique,En ligne,Maison,Lampe,2,345.44,0.15
ORD-106716,CUST-1018,2025-03-27,Ontario,Téléphone,Électronique,Souris,1,228.03,0.0
ORD-106212,CUST-0612,2025-01-29,Alberta,Magasin,Sports,Tapis yoga,2,89.71,0.0
ORD-104501,CUST-0287,2024-01-31,Québec,Magasin,Électronique,Clavier,3,586.52,0.1
ORD-104853,CUST-0253,2024-04-04,Alberta,Téléphone,Vêtements,Veste,1,284.47,0.05
ORD-102711,CUST-0407,2025-06-02,Manitoba,En ligne,Maison,Cafetière ,2,189.95,0.05
ORD-106531,CUST-0077,2024-08-05,Colombie-Britannique,En ligne,Beauté,Parfum,1,28.32,0.0
ORD-104193,CUST-0816,2024-04-12,Colombie-Britannique,En ligne,Sports,Tapis yoga,2,220.59,0.1
ORD-101333,CUST-1297,2025-04-08,Alberta,En ligne,Électronique,Souris,1,61.32,0.0
ORD-107194,CUST-1370,2024-07-29,Québec,Téléphone,Beauté,Parfum,3,240.95,0.0
ORD-102854,CUST-0232,2025-04-20,Manitoba,Magasin,Maison,Aspirateur,1,138.93,0.1
ORD-100186,CUST-1228,2024-06-13,Québec,Magasin,Électronique,Souris,1,558.79,0.05
ORD-101136,CUST-0207,2024-11-13,Alberta,Magasin,Beauté,Parfum,1,184.65,0.1
ORD-102058,CUST-0335,2024-09-08,Colombie-Britannique,Magasin,Vêtements,T-shirt,1,193.21,0.05
ORD-106773,CUST-0205,2025-02-04,Alberta,En ligne,Vêtements,Veste,1,90.29,0.0
ORD-106871,CUST-0810,2024-12-06,Colombie-Britannique,Magasin,Sports,Raquette,1,106.86,0.15
ORD-100148,CUST-1219,2024-11-27,Ontario,Magasin,Beauté,Crème,2,103.88,0.0
ORD-104124,CUST-0859,2024-09-20,Québec,En ligne,Sports,Sac sport,1,408.75,0.1
ORD-104889,CUST-1488,2025-06-10,Québec,Téléphone,Sports,Raquette,5,19.3,0.05
ORD-106543,CUST-0228,2025-11-22,Alberta,Magasin,Vêtements,Manteau,1,16.32,0.0
ORD-103363,CUST-0536,2024-11-28,Québec,En ligne,Sports,Sac sport,1,165.49,0.15
ORD-104788,CUST-1445,2024-07-05,Québec,Téléphone,Sports,Vélo,1,426.35,0.0
ORD-102866,CUST-1369,2024-11-28,Manitoba,En ligne,Sports,Sac sport,1,641.14,0.15
ORD-103776,CUST-1251,2025-09-24,Manitoba,Magasin,Vêtements,Chaussures,4,155.04,0.05
ORD-101386,CUST-0561,2025-03-15,Alberta,En ligne,Beauté,Crème,1,81.41,0.15
ORD-105941,CUST-0210,2024-07-03,Ontario,Téléphone,Maison,Lampe,2,463.18,0.0
ORD-107632,CUST-0333,2025-04-28,Ontario,Magasin,Sports,Vélo,2,321.67,0.05
ORD-106681,CUST-0987,2025-10-08,Manitoba,Téléphone,Maison,Cafetière,3,407.01,0.0
ORD-105695,CUST-1358,2024-11-08,Québec,Téléphone,Sports,Raquette,2,496.39,0.0
ORD-103629,CUST-1475,2025-03-02,Ontario,Magasin,Beauté,Shampoing,3,65.89,0.05
ORD-107268,CUST-1010,2024-11-08,Colombie-Britannique,Magasin,Sports,Raquette,2,21.26,0.0
ORD-104797,CUST-0642,2024-07-23,Manitoba,En ligne,Électronique,Casque audio,1,676.76,0.0
ORD-103028,CUST-1187,2025-03-31,Manitoba,Magasin,Beauté,Shampoing,1,32.8,0.0
ORD-102969,CUST-1322,2025-11-02,Ontario,Magasin,Beauté,Shampoing,1,107.76,0.05
ORD-107140,CUST-1338,2024-05-02,Manitoba,Magasin,Vêtements,Chaussures,3,296.95,0.05
ORD-101708,CUST-0928,2024-04-14,Alberta,En ligne,Vêtements,Jean,1,77.07,0.0
ORD-102953,CUST-1483,2025-05-12,Manitoba,Téléphone,Sports,Ballon,1,411.71,0.15
ORD-100454,CUST-0887,2024-12-05,Ontario,Magasin,Vêtements,Jean,2,247.26,0.1
ORD-106136,CUST-0524,2024-06-11,Manitoba,En ligne,Vêtements,T-shirt,1,115.98,0.0
ORD-106754,CUST-0439,2025-08-30,Ontario,Téléphone,Beauté,Crème,1,209.98,0.0
ORD-100609,,2025-05-05,Ontario,En ligne,Beauté,Soin visage,2,112.36,0.1
ORD-104263,CUST-1096,2025-05-22,Colombie-Britannique,Téléphone,Beauté,Soin visage,1,141.62,0.05
ORD-104826,CUST-0696,2024-07-17,Alberta,Téléphone,Sports,Vélo,1,551.24,0.1
ORD-106848,CUST-1490,2024-05-08,Alberta,Magasin,Vêtements,Jean,2,170.54,0.05
ORD-102074,CUST-0569,2024-06-30,Ontario,En ligne,Beauté,Shampoing,2,31.43,0.05
ORD-104052,CUST-1470,2024-08-19,Québec,En ligne,Beauté,Maquillage,1,95.96,0.2
ORD-106567,,2024-07-15,Manitoba,Magasin,Sports,Sac sport,3,463.68,0.2
ORD-101622,CUST-0223,2025-06-13,Colombie-Britannique,En ligne,Sports,Raquette,1,613.03,0.1
ORD-104683,CUST-1417,2024-07-17,Colombie-Britannique,En ligne,Électronique,Casque audio,2,68.65,0.1
ORD-105497,CUST-0003,2024-06-12,Colombie-Britannique,Téléphone,Électronique,Écran,2,546.56,0.0
ORD-105796,CUST-1475,2025-02-17,Alberta,En ligne,Beauté,Maquillage,1,238.16,0.0
ORD-107081,CUST-0047,2024-12-28,Manitoba,En ligne,Vêtements,Chaussures,1,176.13,0.0
ORD-100040,CUST-0120,2025-08-26,Ontario,Téléphone,Vêtements,Manteau,5,218.66,0.0
ORD-105475,CUST-1439,2025-08-04,Colombie-Britannique,Téléphone,Électronique,Tablette,3,515.44,0.0
ORD-102089,CUST-1008,2025-06-22,Ontario,En ligne,Maison,Cafetière,1,82.17,0.15
ORD-103924,CUST-1426,2025-11-24,Alberta,Téléphone,Sports,Raquette,2,260.02,0.05
ORD-102175,CUST-0214,2025-02-09,Colombie-Britannique,Téléphone,Maison,Lampe,1,116.17,0.05
ORD-100074,CUST-0990,2025-02-04,Manitoba,Magasin,Sports,Vélo,1,574.22,0.2
ORD-106465,CUST-1290,2024-10-21,Québec,En ligne,Maison,Mixeur,4,297.12,0.2
ORD-107967,CUST-1366,2024-11-03,Québec,Magasin,Électronique,Casque audio,1,741.43,0.0
ORD-102657,CUST-0244,2024-05-17,Colombie-Britannique,Téléphone,Sports,Raquette,3,669.01,0.1
ORD-103180,CUST-1207,2024-12-23,Manitoba,En ligne,Vêtements,Jean,1,32.08,0.0
ORD-102076,CUST-0057,2025-02-06,Alberta,En ligne,Beauté,Soin visage,1,23.94,0.15
ORD-100441,CUST-0899,2024-05-18,Manitoba,En ligne,Électronique,Tablette,1,774.55,0.15
ORD-102051,CUST-1477,2025-02-07,Manitoba,Magasin,Sports,Ballon,1,448.45,0.2
ORD-102541,CUST-0383,2025-07-09,Manitoba,Téléphone,Beauté,Crème,3,176.6,0.15
ORD-101301,CUST-0794,2025-04-14,Manitoba,En ligne,Beauté,Parfum,2,177.54,0.05
ORD-107429,CUST-1200,2024-09-28,Québec,En ligne,Maison,Aspirateur,1,475.36,0.05
ORD-103430,CUST-1394,2025-08-10,Ontario,Téléphone,Vêtements,Veste,4,61.6,0.15
ORD-101304,CUST-1358,2025-12-25,Ontario,Téléphone,Maison,Lampe,1,336.71,0.0
ORD-100236,CUST-0425,2024-05-08,Ontario,Magasin,Maison,Chaise,1,69.03,0.1
ORD-106733,CUST-0827,2024-10-16,Colombie-Britannique,En ligne,Beauté,Parfum,1,175.6,0.05
ORD-102599,CUST-1077,2025-03-11,Ontario,Téléphone,Vêtements,Manteau,2,278.52,0.05
ORD-104616,CUST-1401,2024-04-21,Manitoba,En ligne,Beauté,Soin visage,2,38.06,0.0
ORD-102573,CUST-0442,2024-09-14,Colombie-Britannique,En ligne,Vêtements,Chaussures,1,223.97,0.05
ORD-103280,CUST-1215,2025-04-26,Colombie-Britannique,Téléphone,Vêtements,Jean,1,154.12,0.0
ORD-103186,CUST-0508,2025-08-02,Québec,En ligne,Maison,Cafetière,5,444.92,0.0
ORD-103953,CUST-0238,2024-10-10,Québec,En ligne,Électronique,Casque audio,3,121.9,0.1
ORD-102768,CUST-0624,2024-08-02,Alberta,En ligne,Maison,Chaise,4,383.3,0.2
ORD-104831,CUST-1415,2024-09-26,Ontario,En ligne,Beauté,Shampoing,2,74.3,0.15
ORD-104223,CUST-0690,2024-05-21,Québec,En ligne,Vêtements,Manteau,2,244.36,0.1
ORD-102106,CUST-1465,2025-03-22,Alberta,Magasin,Maison,Cafetière,1,54.04,0.1
ORD-102679,CUST-1234,2025-04-06,Québec,En ligne,Sports,Tapis yoga,1,664.17,0.1
ORD-102761,CUST-0966,2024-02-06,Manitoba,Téléphone,Sports,Raquette,1,157.66,0.1
ORD-104688,CUST-0902,2024-07-04,Québec,Téléphone,Maison,Mixeur,3,358.17,0.05
ORD-105399,CUST-1056,2025-02-14,Manitoba,Magasin,Électronique,Écran,2,95.16,0.05
ORD-101387,CUST-0049,2025-04-06,Québec,En ligne,Vêtements,Manteau,2,69.38,0.05
ORD-107584,CUST-0439,2024-11-18,Manitoba,Téléphone,Maison,Aspirateur,1,303.74,0.1
ORD-107313,CUST-0337,2024-06-27,Colombie-Britannique,Magasin,Maison,Mixeur,2,429.24,0.15
ORD-106496,CUST-0449,2024-11-27,Manitoba,En ligne,Électronique,Souris,1,132.72,0.0
ORD-106952,CUST-0496,2024-04-16,Alberta,En ligne,Beauté,Soin visage,2,204.82,0.15
ORD-107788,CUST-0988,2025-03-30,Ontario,Magasin,Électronique,Tablette,1,436.9,0.0
ORD-105000,CUST-1228,2024-06-06,Ontario,En ligne,Beauté,Soin visage,1,206.57,0.0
ORD-105853,CUST-0928,2025-07-07,Ontario,Magasin,Maison,Mixeur,4,397.5,0.0
ORD-101279,CUST-1470,2025-09-19,Ontario,Magasin,Sports,Sac sport,2,508.42,0.05
ORD-107212,CUST-0581,2025-03-10,Québec,En ligne,Beauté,Shampoing,3,113.57,0.15
ORD-107912,CUST-0839,2024-09-07,Manitoba,Téléphone,Sports,Raquette,2,32.89,0.15
ORD-106404,CUST-1465,2024-04-30,Alberta,Téléphone,Électronique,Casque audio,2,884.34,0.05
ORD-101555,CUST-0931,2024-06-04,Ontario,En ligne,Sports,Tapis yoga,2,643.44,0.1
ORD-107307,CUST-1080,2024-08-27,Alberta,En ligne,Sports,Vélo,5,375.85,0.0
ORD-103190,CUST-0687,2025-10-27,Alberta,Téléphone,Vêtements,Veste,3,294.14,0.05
ORD-104566,CUST-0806,2024-10-04,Ontario,Téléphone,Électronique,Écran,1,179.16,0.0
ORD-104802,CUST-0254,2024-01-05,Colombie-Britannique,Magasin,Électronique,Clavier,2,223.75,0.05
ORD-107579,CUST-0760,2025-10-16,Québec,Téléphone,Vêtements,Jean,1,217.26,0.05
ORD-104841,CUST-0713,2025-12-31,Alberta,Magasin,Sports,Raquette,3,591.37,0.05
ORD-103594,CUST-0914,2024-06-26,Colombie-Britannique,En ligne,Électronique,Écran,3,746.58,0.1
ORD-106035,CUST-0993,2025-04-15,Québec,Magasin,Électronique,Clavier,1,359.86,0.15
ORD-101920,CUST-0642,2025-05-09,Manitoba,Magasin,Maison,Aspirateur,1,225.43,0.0
ORD-100513,CUST-0602,2025-10-14,Québec,En ligne,Sports,Raquette,3,123.44,0.0
ORD-104177,CUST-0618,2025-10-30,Ontario,Téléphone,Beauté,Soin visage,1,245.69,0.0
ORD-101308,CUST-0330,2024-02-19,Manitoba,En ligne,Vêtements,Chaussures,2,241.01,0.0
ORD-105667,CUST-0415,2025-03-30,Alberta,Téléphone,Électronique,Casque audio,1,682.15,0.0
ORD-100914,CUST-0710,2025-06-25,Québec,Téléphone,Électronique,Écran,3,523.59,0.0
ORD-103452,CUST-0876,2024-04-08,Colombie-Britannique,Magasin,Maison,Aspirateur,1,360.65,0.0
ORD-103695,CUST-1329,2025-05-31,Québec,Téléphone,Maison,Lampe,1,400.66,0.0
ORD-104242,CUST-0608,2024-04-02,Manitoba,En ligne,Beauté,Shampoing,3,239.3,0.0
ORD-103156,CUST-1352,2024-09-02,Ontario,Magasin,Sports,Tapis yoga,1,290.25,0.1
ORD-102198,CUST-0160,2025-02-02,Québec,Magasin,Maison,Chaise,2,479.01,0.1
ORD-100774,CUST-1036,2025-01-23,Québec,En ligne,Beauté,Crème,1,161.35,0.05
ORD-104425,CUST-0050,2025-10-30,Ontario,En ligne,Beauté,Crème,1,68.99,0.0
ORD-106150,CUST-1499,2025-05-08,,Téléphone,Électronique,Casque audio,2,608.36,0.05
ORD-106097,CUST-0787,2025-07-14,Québec,En ligne,Sports,Raquette,1,88.4,0.1
ORD-100943,CUST-1426,2024-07-09,Alberta,Magasin,Vêtements,Veste,1,228.08,0.05
ORD-100822,CUST-1259,2025-03-08,Colombie-Britannique,En ligne,Vêtements,Jean,2,72.59,0.0
ORD-105005,CUST-0492,2024-03-14,Alberta,En ligne,Vêtements,Veste,2,284.84,0.0
ORD-104277,CUST-0715,2024-04-15,Ontario,Téléphone,Sports,Sac sport,2,249.96,0.05
ORD-100164,CUST-0430,2025-10-18, manitoba ,MAGASIN,Vêtements,Jean,3,149.86,0.2
ORD-105619,CUST-1102,2024-04-28,Québec,En ligne,Beauté,Soin visage,4,23.38,0.05
ORD-104547,CUST-0072,2025-05-05,Québec,Magasin,Vêtements,,1,24.59,0.0
ORD-103983,CUST-1353,2024-07-28,Manitoba,En ligne,Vêtements,Chaussures,2,145.39,0.1
ORD-102538,CUST-0087,2025-03-03,Alberta,Téléphone,Sports,Sac sport,2,344.87,0.05
ORD-107700,CUST-1099,2024-04-06,Québec,Téléphone,Sports,Sac sport,2,74.45,0.0
ORD-101311,CUST-1322,2024-06-30,Manitoba,Magasin,Sports,Sac sport,2,369.61,0.15
ORD-105207,CUST-0460,2025-11-30,Manitoba,Magasin,Électronique,Clavier,1,55.66,0.0
ORD-107347,CUST-0496,2024-11-27,Manitoba,Magasin,Beauté,Maquillage,1,124.6,0.0
ORD-105383,CUST-1231,2024-05-28,Québec,Téléphone,Vêtements,Jean,2,213.16,0.05
ORD-106735,CUST-0613,2025-02-17,Colombie-Britannique,En ligne,Vêtements,T-shirt,4,208.79,0.05
ORD-107494,CUST-0330,2024-09-24,Québec,En ligne,Beauté,Maquillage,1,48.28,0.0
ORD-103300,CUST-0077,2025-02-24,Colombie-Britannique,En ligne,Vêtements,Jean,2,285.48,0.05
ORD-103310,CUST-1265,2024-06-13,Manitoba,En ligne,Vêtements,Manteau,3,146.22,0.2
ORD-100327,CUST-0104,2024-08-01,Québec,En ligne,Maison,Cafetière,1,395.55,0.1
ORD-105886,CUST-1359,2025-11-15,Québec,Téléphone,Maison,Lampe,2,299.71,0.05
ORD-102490,CUST-1021,2025-11-18,Alberta,Téléphone,Vêtements,Veste,4,169.8,0.0
ORD-107601,CUST-0745,2025-08-20,Colombie-Britannique,Magasin,Électronique,Casque audio,2,242.6,0.05
ORD-106103,CUST-0741,2024-07-05,,Téléphone,Beauté,Crème,2,211.55,0.1
ORD-105954,CUST-0623,2025-10-21,Manitoba,Téléphone,Beauté,Shampoing,1,47.54,0.0
ORD-107569,CUST-1331,2025-02-18,Alberta,Magasin,Sports,Sac sport,2,414.03,0.0
ORD-104408,CUST-0507,2024-06-27,Colombie-Britannique,Téléphone,Sports,Vélo,1,695.72,0.1
ORD-100832,CUST-1000,2025-01-14,Manitoba,En ligne,Sports,Ballon,4,79.14,0.2
ORD-103079,CUST-1004,2025-10-03,Manitoba,Magasin,Sports,Sac sport,1,618.95,0.1
ORD-103462,CUST-0486,2024-04-16,Québec,En ligne,Sports,Vélo,3,348.79,0.0
ORD-105297,CUST-0265,2024-09-05,Québec,Téléphone,Maison,Aspirateur,1,429.14,0.1
ORD-107082,CUST-0594,2024-05-26,Colombie-Britannique,Téléphone,Électronique,Souris,2,181.04,0.15
ORD-100054,CUST-0851,2025-05-20,Manitoba,Magasin,Vêtements,T-shirt,1,285.77,0.2
ORD-106230,CUST-0681,2024-11-10,Ontario,Magasin,Vêtements,T-shirt,2,203.07,0.05
ORD-104064,CUST-0567,2025-12-18,Québec,En ligne,Maison,Lampe,1,226.17,0.1
ORD-103451,CUST-0097,2024-11-22,Québec,En ligne,Vêtements,Chaussures,3,213.25,0.1
ORD-106305,CUST-0500,2025-02-26,Alberta,Magasin,Vêtements,Chaussures,1,49.25,0.0
ORD-101901,CUST-1258,2024-11-14,Alberta,Magasin,Vêtements,Jean,3,265.97,0.1
ORD-101481,CUST-1074,2024-08-02,Colombie-Britannique,Magasin,Vêtements,Manteau,4,128.4,0.2
ORD-104873,CUST-0001,2025-03-12,Ontario,En ligne,Sports,Sac sport,2,670.01,0.15
ORD-104895,CUST-0835,2025-09-01,Colombie-Britannique,En ligne,Vêtements,Jean,3,74.33,0.05
ORD-104150,CUST-0419,2024-03-24,Manitoba,Magasin,Sports,Vélo,1,189.05,0.1
ORD-103335,CUST-1383,2024-06-10,Québec,Magasin,Électronique,Écran,2,788.58,0.0
ORD-106016,CUST-0361,2024-12-16,Manitoba,Magasin,Beauté,Shampoing,2,10.45,0.0
ORD-104926,CUST-1418,2024-01-15,Manitoba,Magasin,Vêtements,Veste,3,291.89,0.1
ORD-100946,CUST-0126,2024-11-01,Québec,Téléphone,Vêtements,T-shirt,3,127.52,0.1
ORD-105797,CUST-0330,2024-05-12,Ontario,Magasin,Beauté,Shampoing,4,223.28,0.05
ORD-103293,CUST-0978,2025-04-22,Manitoba,Téléphone,Électronique,Écran,1,247.73,0.15
ORD-102161,CUST-1120,2025-12-07,Ontario,Téléphone,Maison,Lampe,1,236.89,0.0
ORD-107815,CUST-0577,2025-08-13,Colombie-Britannique,En ligne,Vêtements,T-shirt,1,200.84,0.05
ORD-105083,CUST-1496,2025-10-25,Colombie-Britannique,Téléphone,Sports,Ballon,3,618.93,0.05
ORD-106839,CUST-1164,2024-12-12,Colombie-Britannique,En ligne,Maison,Cafetière,2,191.8,0.15
ORD-103057,CUST-0424,2024-04-27,Ontario,Magasin,Électronique,Écran,1,728.21,0.05
ORD-105490,CUST-0151,2024-02-06,Québec,En ligne,Électronique,Tablette,4,545.23,0.1
ORD-100768,CUST-0547,2024-04-21,Colombie-Britannique,Magasin,Beauté,Maquillage,1,135.01,0.05
ORD-107596,CUST-0396,2025-02-22,Ontario,En ligne,Sports,Vélo,1,379.96,0.0
ORD-103495,CUST-0605,2024-10-09,Québec,En ligne,Électronique,Casque audio,2,593.95,0.05
ORD-100285,CUST-1401,2025-01-29,Ontario,Téléphone,Vêtements,Manteau,1,276.69,0.0
ORD-107981,CUST-0876,2024-02-12,Alberta,En ligne,Maison,Chaise,3,252.39,0.05
ORD-104524,CUST-0919,2025-11-29,Québec,Téléphone,Vêtements,Veste,2,131.33,0.1
ORD-107188,CUST-0581,2025-01-10,Ontario,En ligne,Vêtements,Manteau,2,197.38,0.0
ORD-102332,CUST-0447,2024-03-30,Alberta,Téléphone,Beauté,Maquillage,1,191.69,0.05
ORD-102717,CUST-1296,2025-06-17,Québec,Téléphone,Maison,Chaise,2,204.48,0.0
ORD-102079,CUST-0323,2024-11-04,Ontario,En ligne,Vêtements,Manteau,2,16.85,0.2
ORD-103389,CUST-0741,2025-08-09,Alberta,Téléphone,Vêtements,Manteau,1,237.45,0.1
ORD-100722,CUST-0795,2024-07-29,Manitoba,Magasin,Vêtements,T-shirt,3,152.99,0.1
